Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
160,535401080,20,RL,0.0,9830,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,ALQ,72.0,Rec,258.0,733.0,1063.0,GasA,5,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,7,1,4,Detchd,1997.0,3,2.0,576.0,3,3,Y,364,17,0,0,182,0,0,No Fence,None,0,3,2010,WD ,162000
100,533213030,20,FV,0.0,4403,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,3,GLQ,578.0,Unf,0.0,892.0,1470.0,GasA,5,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,7,1,4,Attchd,2009.0,3,2.0,484.0,3,3,Y,0,144,0,0,0,0,0,No Fence,None,0,6,2010,New,222000
482,528250040,60,RL,0.0,8174,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,494.0,Unf,0.0,204.0,698.0,GasA,5,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,2003.0,3,2.0,393.0,3,3,Y,100,56,0,0,0,0,0,No Fence,None,0,5,2009,WD ,178000
177,902128170,30,RM,60.0,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,1,BLQ,510.0,Unf,0.0,278.0,788.0,GasA,3,Y,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,4,4,7,2,4,Attchd,1940.0,1,1.0,240.0,3,3,Y,0,0,154,0,0,0,0,MnPrv,None,0,2,2010,WD ,119000
1971,535477130,60,RL,69.0,7590,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,ALQ,540.0,Unf,0.0,324.0,864.0,GasA,3,Y,SBrkr,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,7,1,3,Attchd,1962.0,2,1.0,264.0,3,3,Y,0,168,0,0,0,0,0,No Fence,None,0,7,2007,WD ,169500
484,528275070,60,RL,0.0,8795,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,5,Y,SBrkr,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,7,1,3,BuiltIn,2000.0,3,2.0,554.0,3,3,Y,224,54,0,0,0,0,0,No Fence,None,0,4,2009,WD ,236000
1561,911370490,120,RM,44.0,3843,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,5,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,7,1,4,Attchd,2007.0,3,2.0,525.0,3,3,Y,162,53,0,153,0,0,0,No Fence,None,0,8,2008,New,294464
992,526354070,60,RL,85.0,11075,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,3,Y,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,7,2,4,Attchd,1969.0,1,2.0,576.0,3,3,Y,280,0,0,0,0,0,0,No Fence,None,0,6,2008,WD ,206900
73,531367050,60,RL,76.0,10142,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,5,Y,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,4,8,7,0,0,BuiltIn,2004.0,2,2.0,618.0,3,3,Y,0,45,0,0,0,0,0,No Fence,None,0,1,2010,WD ,233000
2646,902110130,30,RM,56.0,7741,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,4,N,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1995.0,1,1.0,280.0,3,3,Y,0,0,112,0,0,0,0,MnPrv,None,0,6,2006,COD,108000
994,527106050,60,RL,65.0,8139,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,1,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,4,Y,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1995.0,3,2.0,420.0,3,3,Y,192,49,0,0,0,0,0,No Fence,None,0,10,2008,WD ,165000
2138,907200270,20,RL,45.0,8982,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1977.0,1,2.0,748.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,1,2007,WD ,134900
2013,903231050,45,RM,51.0,6120,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,4,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,884.0,884.0,GasA,5,Y,SBrkr,884,0,0,884,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1939.0,1,1.0,240.0,3,3,Y,0,0,136,0,0,0,0,MnPrv,None,0,7,2007,WD ,113000
2126,907135080,20,RL,70.0,16561,Pave,No Alley Access,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,ALQ,549.0,Unf,0.0,548.0,1097.0,GasA,5,Y,SBrkr,1097,0,0,1097,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1996.0,1,1.0,242.0,3,3,Y,306,0,0,0,0,0,0,GdPrv,None,0,7,2007,WD ,147900
898,908229020,30,RL,56.0,4060,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,Unf,0.0,Unf,0.0,864.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,4,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,0,96,0,0,0,0,0,No Fence,None,0,7,2009,WD ,99900
1048,527453160,160,RL,24.0,2308,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,ALQ,286.0,LwQ,294.0,275.0,855.0,GasA,4,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,4,1,3,7,7,0,0,Attchd,1975.0,2,2.0,460.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,5,2008,WD ,143000
2676,903231070,50,RM,52.0,6240,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,Unf,0.0,Unf,0.0,816.0,816.0,GasA,3,Y,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,3,6,7,1,4,Detchd,1985.0,1,2.0,528.0,3,3,Y,112,0,0,0,0,0,0,MnPrv,Shed,400,9,2006,WD ,114500
2498,532378220,20,RL,0.0,8789,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,2,Rec,659.0,Unf,0.0,253.0,912.0,GasA,3,Y,SBrkr,941,0,0,941,0.0,0.0,1,0,3,1,3,6,7,1,1,Attchd,1967.0,1,1.0,288.0,3,3,Y,64,0,0,0,0,0,0,No Fence,None,0,6,2006,WD ,129200
1560,911370410,120,RM,64.0,5587,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,5,Y,SBrkr,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2008.0,3,2.0,482.0,3,3,Y,162,53,0,153,0,0,0,No Fence,None,0,11,2008,New,392500
296,909427230,70,RL,66.0,9042,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,4,Stone,3,4,1,GLQ,275.0,Unf,0.0,877.0,1152.0,GasA,5,Y,SBrkr,1188,1152,0,2340,0.0,0.0,2,0,4,1,4,9,7,2,4,Attchd,1941.0,2,1.0,252.0,3,3,Y,0,60,0,0,0,0,0,GdPrv,Shed,2500,5,2010,WD ,266500
354,527161040,80,RL,57.0,8923,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,4,Y,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1998.0,3,2.0,396.0,3,3,Y,256,0,0,0,0,0,0,No Fence,None,0,2,2009,WD ,177500
970,923201100,20,RL,75.0,12518,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,1,ALQ,532.0,Unf,0.0,476.0,1008.0,GasA,4,Y,SBrkr,1008,0,0,1008,0.0,0.0,1,0,3,1,4,6,7,0,0,Attchd,1968.0,1,1.0,384.0,3,3,Y,144,0,0,0,0,0,0,MnPrv,None,0,4,2009,WD ,139500
884,907420040,60,RL,85.0,11069,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,608.0,608.0,GasA,5,Y,SBrkr,608,788,0,1396,0.0,0.0,2,1,3,1,4,6,7,1,4,BuiltIn,2007.0,3,2.0,440.0,3,3,Y,100,36,0,0,0,0,0,No Fence,None,0,7,2009,WD ,170000
1894,534403290,60,RL,80.0,8800,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,1,ALQ,414.0,Unf,0.0,431.0,845.0,GasA,5,Y,SBrkr,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,7,1,4,Attchd,1964.0,2,2.0,539.0,3,3,Y,0,0,0,0,161,0,0,MnPrv,None,0,7,2007,WD ,224500
450,528168030,60,RL,96.0,13262,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,5,Y,SBrkr,1105,1295,0,2400,0.0,0.0,3,1,4,1,4,10,7,1,4,BuiltIn,2003.0,3,3.0,730.0,3,3,Y,114,40,0,0,0,0,0,No Fence,None,0,6,2009,WD ,290000
2031,903450060,50,RM,0.0,7758,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,1,LwQ,224.0,Unf,0.0,816.0,1040.0,GasA,5,Y,FuseF,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,7,2,3,Detchd,1951.0,1,1.0,240.0,3,3,Y,0,0,0,0,184,0,0,No Fence,None,0,6,2007,WD ,169500
949,914465055,20,RL,43.0,12118,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,5,3,2,Unf,0.0,Unf,0.0,1710.0,1710.0,GasA,5,Y,SBrkr,1710,0,0,1710,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2004.0,3,2.0,550.0,3,3,Y,100,48,0,0,180,0,0,No Fence,None,0,4,2009,WD ,240000
1907,534476080,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,1,BLQ,368.0,Unf,0.0,710.0,1078.0,GasA,5,Y,SBrkr,1150,0,0,1150,1.0,0.0,1,0,2,1,3,6,7,0,0,Attchd,1955.0,3,1.0,288.0,3,3,Y,0,0,0,0,175,0,0,MnPrv,None,0,10,2007,WD ,144000
1906,534475170,60,RL,100.0,9500,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,1,Rec,442.0,Unf,0.0,374.0,816.0,GasA,3,Y,SBrkr,1127,850,0,1977,0.0,1.0,1,1,4,1,3,9,7,1,3,Attchd,1964.0,2,2.0,540.0,3,3,Y,0,52,0,0,0,0,0,GdPrv,None,0,6,2007,WD ,165000
549,531452070,120,RL,50.0,7175,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,4,Y,SBrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,1990.0,2,2.0,542.0,3,3,Y,0,60,0,0,0,0,0,No Fence,None,0,2,2009,WD ,145000
243,905475510,20,RL,0.0,11200,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,2,Unf,0.0,Unf,0.0,1250.0,1250.0,GasA,5,Y,SBrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,3,5,7,0,0,Detchd,1964.0,1,2.0,504.0,3,2,N,0,144,0,0,0,0,0,No Fence,None,0,6,2010,COD,114000
1697,528110070,20,RL,110.0,14226,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,4,Y,SBrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,4,9,7,1,4,Attchd,2006.0,3,3.0,895.0,3,3,Y,315,45,0,0,0,0,0,No Fence,None,0,7,2007,New,395000
2365,527450010,160,RM,24.0,2760,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,525.0,525.0,GasA,3,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1973.0,1,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,12,2006,WD ,105500
310,914467040,60,RL,85.0,11050,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,615.0,Unf,0.0,434.0,1049.0,GasA,5,Y,SBrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1998.0,1,3.0,741.0,3,3,Y,0,70,0,0,0,0,0,No Fence,None,0,5,2010,WD ,254900
1961,535451100,20,RL,60.0,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,LwQ,432.0,Unf,0.0,432.0,864.0,GasA,2,Y,FuseA,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,5,1,3,Attchd,1950.0,1,1.0,357.0,3,3,Y,0,171,0,0,0,0,0,No Fence,None,0,11,2007,WD ,102000
849,907194010,60,RL,79.0,12420,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,5,Y,SBrkr,944,896,0,1840,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2001.0,2,2.0,622.0,3,3,Y,0,45,0,0,0,0,0,No Fence,None,0,6,2009,WD ,230000
2018,903233050,70,RM,51.0,6120,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,2,Unf,0.0,Unf,0.0,939.0,939.0,GasA,5,Y,SBrkr,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,7,0,0,Detchd,1933.0,1,1.0,180.0,2,2,N,24,0,150,0,0,0,0,No Fence,None,0,5,2007,WD ,137500
1328,903201030,30,RL,55.0,7111,Pave,No Alley Access,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,LwQ,406.0,BLQ,273.0,329.0,1008.0,GasA,3,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,0,2,1,3,5,7,1,1,Detchd,1992.0,1,1.0,288.0,3,3,Y,265,0,0,0,0,0,0,GdPrv,None,0,7,2008,WD ,138000
801,906201050,80,RL,66.0,19255,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,3,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,4,Y,SBrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,4,5,5,1,1,Attchd,1983.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,No Fence,Shed,600,9,2009,WD ,156500
400,527405180,20,RL,70.0,8120,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1994.0,1,2.0,463.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,7,2009,WD ,124500
1650,527325110,60,RL,92.0,11952,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,1,Unf,0.0,Unf,0.0,808.0,808.0,GasA,3,Y,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,3,8,7,1,4,Attchd,1977.0,2,2.0,534.0,3,3,Y,0,0,0,0,276,0,0,No Fence,None,0,11,2007,WD ,190000
1084,528228465,20,RL,43.0,3182,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,5,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2007.0,3,2.0,388.0,3,3,Y,100,16,0,0,0,0,0,No Fence,None,0,3,2008,WD ,159895
1522,909250040,70,RL,51.0,9842,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,Unf,0.0,Unf,0.0,612.0,612.0,GasA,5,Y,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,7,0,0,BuiltIn,1998.0,2,2.0,621.0,3,3,Y,183,0,301,0,0,0,0,No Fence,None,0,5,2008,WD ,189000
2496,532378130,20,RL,0.0,8020,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,3,N,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,6,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,GdWo,None,0,4,2006,WD ,124000
220,905103060,20,RL,0.0,11341,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,1,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,3,Y,SBrkr,1392,0,0,1392,1.0,0.0,1,1,3,1,3,5,4,1,4,Detchd,1957.0,1,2.0,528.0,3,3,Y,0,0,0,0,95,0,0,No Fence,None,0,5,2010,WD ,121500
1254,535354200,90,RL,76.0,12436,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,2,Y,FuseA,1824,0,0,1824,0.0,0.0,2,0,5,2,3,9,7,0,0,Detchd,1958.0,1,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,1,2008,WD ,146000
1443,907196040,60,RL,75.0,12192,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,5,Y,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2000.0,2,2.0,626.0,3,3,Y,192,36,0,0,0,0,0,No Fence,Shed,4500,5,2008,WD ,235000
2885,911370530,120,RM,44.0,3842,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,4,GLQ,1564.0,Unf,0.0,30.0,1594.0,GasA,5,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2004.0,3,2.0,525.0,3,3,Y,128,53,0,0,155,0,0,No Fence,None,0,12,2006,WD ,300000
2920,923228260,160,RM,21.0,1936,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,546.0,546.0,GasA,4,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,No Fence,None,0,6,2006,WD ,90500
1197,534225120,90,RL,74.0,13101,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,3,3,1,LwQ,231.0,Unf,0.0,1497.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,7,0,0,Detchd,1987.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,11,2008,WD ,142600
